text,sentiment,source,label
“سهولة الوصول”. الموقع مع الخدمه والنظافة. المواقف تضطر بأن تختم ورقة المواقف في كل مرة ترغب بمغادرة الفندق,positive,HARD,2
جيد جداً. المكان وايد كبير.,neutral,HARD,1
“جيد جدا”. قريب من الاسواق القديمة والجملة وايضا من الاماكن السياحية القديمة وانتشار المطاعم والسوبر ماركات من حول الفندق .. لا يصلح للعائلة لوجود ملاهي ليلية لكن لا يسمع صوتها لوجود عوازل و اكل مطعم الفندق ليس جيد .,positive,HARD,2
استثنائي. شقق ممتازة جداً.,positive,HARD,2
“الفندق مريح وممتاز ورائع واشكر الجميع على حسن التعامل .”. الغرف واسعة ومريحة ..,positive,HARD,2
جيد جداً. الفطور كان مميزا والاجنحة الملكية كبيرة جدا. لا شي,neutral,HARD,1
استثنائي. نظافه وترتيب. التاخير في الاستقبال عند الحظور,positive,HARD,2
"""“جيد”. الموقع ممتاز حدا قريب من دبي مول. المطعم التايلندي مفتوح لساحة الغرف ،، فالرائحة تسبب الازعاج""",neutral,HARD,1
“سيء وغالي جداً ولا يشجع للسياحة الداخلية”. طاقم الاستقبال كان جيد وبالذات الشاب فيصل العلي كان في قمة الرقي والتعاون. ازعاج من المستأجرين وشاليهات بدائية لا تستحق حتى ربع القيمة المدفوعة (٦٩٠٠) ليلتان لشاليهين كل واحد بعيد عن الثاني وسبب لنا كثير من التعب بالتنقل واغلب المحلات الموجودة سيئة واسعارها مبالغ جداً فيها والسوبر ماركت يغلق في اغلب فترات اليوم يديره شخص واحد مزاجي والمطعم اكله سيء وغالي جداً والمنتجع كامل لايشجع للزيارة مرة اخرى,negative,HARD,0
"""جيد. . الانتظار كثيرا"""" في  الاستقبال لاستلام الغرف""",neutral,HARD,1
ضعيف. لم يعجبني شي وحاولت أغير الغرفه لانه كبت مكسور وريحتها لا تطاق ولكن للأسف قالت لي مااقدر أغير لكم  هذا الي موجود بمعنى طقوا راسكم بالطوفه. من أسوء الفنادق الي سافرت لها ريحه الغرفه والممرات بالفندق مجاري شي مو طبيعي  والمطعم  ريحته والذبان والحشرات الصغيرة علا البوفيه والاكل ماعجبني أبداً وتحسفت أني اخترته مع العلم كان عيد زواجنا وكنت سعيده أني حصلت اجازه وحجزت فيه ولكن للأسف 😞,negative,HARD,0
لا ادري هل هو عشقي لكل ما تكتب احلام ام روعه ما تكتب اخذتني إلى فوضاها التي بعثة فيها الحياة بعد ان كانت حبر على ورق بفضول كاتبه وصدف لا اعتقد انها تحصل,positive,LABR,2
“قريب جدا من الحرم”. الغرف مريحة جدا ونظيفة والقرب من الحرم والخدمات. التسكين كان متعب قليلا ومتاخر,positive,HARD,2
استثنائي. قربه من مول الامارات ومن محطة المتروهدوء الفندق جيد للعائلات.,positive,HARD,2
"""“قريب جدا من الحرم”. نظيف ، طاقم عمل ممتازسكنت في الطابق التنفيذييمكن الطوابق الثانية فيه فرق بالتعامل لا اعلم. """,neutral,HARD,1
ما كملت ٢٠ صفحة ما قدرت حسيتها مو رواية سواليف مافيه شيء دفعني اكملها لا جمال لغوي ولا جمال في القصة,negative,LABR,0
"""“أنصح به جدا”. يمتاز بحسن الخدمة، خدمة الغسيل وتعبئة الثلاجة المجاني. الفندق جديد ولم يتم افتتاح المقهى والمطعم بعد، كذلك ينقصه وجود صالة للعب الأطفال""",positive,HARD,2
جيد. مساحة الغرفة جيدة و تنظيف الغرفة فقط حين تقوم بالاتصال بهم وطلبهم طلبت اكثر من مرة من المطعم الاكل جيد ويحضر بسرعه وسعره مناسب. سرير الاطفال مكسور وعندما طلبنا تغيره قالو هذا الي موجود توجد رائحة غير جيدة في الحمام,neutral,HARD,1
“سي جدا سوء المعامله”. لاشيئ. لاشيئ,negative,HARD,0
“ممتازه”. قرب المكان من الحرم وطاقم العمل متعاون. لاشئ,positive,HARD,2
“ميلاف”. راحة نفسية والنظافة وسرعة الخدمات والطاقم متعاون ومشكورين ع أدائهم وأتمنى من مالك اجنحة ميلاف ان يكرمهم. الواي فاي ضعيف المستوى,positive,HARD,2
“جيد جدا”. قربه من مرسى دبي والجي بي ار.. الشقه واسعه ..المواقف.. النظافه. مافيه شي ماعجبني,neutral,HARD,1
“عدم المصداقيه”. قربه من المسجد النبوي. اختلاف السعر,negative,HARD,0
“قرب مركز البستان”. ملصق ل  مركز البستان. الغرفه صغيره جدا والمبنى قديم لا يصلح بالسعر 490 والممرأت توجد بها روائح مزعجه جدا والاثاث غير مستحدث ج,negative,HARD,0
واخيرا خلصت الرواية دى. بس بجد ممتعة لأقصى حد واحلى حاجة انك تحس انها كذا رواية فى بعض,neutral,LABR,1
“أحمد من عمان”. الموقع. عدم توفر خدمه الواي فايالغرف ضيقة موقف السيارة غير جيد لا توجد مظلة خاصة للسيارة,neutral,HARD,1
“جيد لو تم تثقيف طاقم الحجوزات”. قرب المكان من الحرم. عدم التنسيق في توزيع الغرف فعند وصولنا لم نجد الغرف حسب الحجزبطأ الخدمه المقدمهاللوبي ضيق جداً,negative,HARD,0
جيد. . صغر دورة المياة ضيق دورة المياة ضعف ضغط الماء,neutral,HARD,1
جيد جداً. المطاعم وقرية الفندق. عدم وجود شفاف بالحمام اكرمكم الله,neutral,HARD,1
“الحوسني”. المكان جميل. يوجد رائحه كريها والمكان قذر والواي فاي ضعيف جيدا,negative,HARD,0
جيد. . الانترنيت ضعيف,neutral,HARD,1
“موظفين الاستقبال ممتازين”. النظافه المواقف. تأخير موقع بوكينق في اصدار الحجز حسب ما افاد موظف الاستقبال,neutral,HARD,1
“ممتاز ويصلح للعوائل”. موقع ممتازقريب سوق نايف وذهبوالخوروسط السوق. فقط بدون مواقف,neutral,HARD,1
“ممتاز جدا”. اولا: السعر مناسب جداثانيا : النقل منتظم من الفندق للحرم والعكس. إحتجت لجهاز فاكس لم يتوفر الا بمبنى الإداره كان من المفترض يكون عند الإستقبال,neutral,HARD,1
“مقبول”. لا شي. توجد رائحة كريهة في المطبخالنظافة غير جيدة في المطبخ كالارضية مثلا,negative,HARD,0
استثنائي. الموقع وقربه من جميع الخدماتتعامل طاقم العملالنت مجاني وسريعمواقف السياراتحقيقتا كل شي في الفندق رائع وانصح به للعائلات بدون تردد. لا شيء,positive,HARD,2
“أقامه جيده”. الموقع حيث انه قريب من الخدمات و الاستقبال و النظافه. النت ليس ضعيف بل الشبكه غير موجوده للغرف قلت المناشف بالحمام الوجبات الخفيفة تحتاج الي ان تكون افضل من ذلك,neutral,HARD,1
“فندق راااائع. ..”. مكان راقى وخدمة ممتازة ولا يوجد إزعاج. عدم توفر التكاسى عند المدخل,positive,HARD,2
“الحمد لله رب العالمين كانت إقامه اكثر من رائعه”. رحابه الصدر عند الإستقبالحسن الضيافهترحيب بضيفالواي فاي سريع وعملينضافه الغرفكللللللل شي. تاخير بعض الشي في تخليص الحجز فقط,neutral,HARD,1
“جيد”. . الأسعار مرتفعه,neutral,HARD,1
جيد جداً. اعجبني اني انا اللي سكنت في الفندق. الذي لم يعجبني انكم اخذتوا فلوس مقابل الاستضافه وعندنا عيب كذا,neutral,HARD,1
مخيب للأمل. . رائحة معطر الجو مزعجة جداااا,negative,HARD,0
مخيب للأمل. الموقع. لايوجد بهو للفندق مما سبب زحمه,negative,HARD,0
ممتاز. كل شي جيد. تسجل الوصول والمغادرة بطي جدا ويشترط حجز مبلغ,positive,HARD,2
شيء جميل ان نكشف النقاب عن أسرار خلافات الدوله الإسلامية و التاريخ الإسلامي. لكن الكاتب أخذ نفس أسلوب دان براون في روايته و لم يوضح اي دليل على صدق النظرية التي كتبها !! .,negative,LABR,0
استثنائي. الهدوء في المكان والنظافه. عدم وجود دورة مياه في غرفة النوم الرئيسيه,positive,HARD,2
“فندق مميز لولا موقعة في ديرة”. النظافة والهدوء. ارتفاع اسعار غسيل الملابس,negative,HARD,0
"رواية كونديرا تتخدث عن مفهوم الخفة والثقل ""بافكارنا"" وطريقة فهمنا للامور فلسفة جميلة ومشوقة بستحق القراءة لاكثر من مرة",neutral,LABR,1
جيد. الهدو وقرب الموقع. لا شي,neutral,HARD,1
ممتاز. الغرف واسعه ومطلها رائع البانيو كبير جدا وجميلالافطار شهيالمسبح واسع وجميلاللوبي جميل جدااا جدا وواسع وراقي وبجانب الفندق مباشرة مول صغير للتسوق انصح بتجرية الفندق. بعض المناظر اللتي تخدش الحياء بالقرب من المسبحوبعد الفندق قليلا عن وسط المدينه,positive,HARD,2
“رحلة فقع”. الهدواء والنظافه قمه ومواقف خاصه. لاشي,neutral,HARD,1
“جيد كموقع”. الموقع. خدمة الغرف??,negative,HARD,0
جيد جداً. كل شي جميل. الوصول للفندق لازم تاخذ لفه كبيره,neutral,HARD,1
اروع اعماله على الاطلاق تتسم بقمة النضج والاستذة فى الاداء,positive,LABR,2
ضعيف جداً. ولاشي. رائحه المدخل الاستقبالالنت بطئ جدارائحه الممرات اكل الاصانصير ضعيف عدم وجود مناديل وفوط بالغرفسيئ المكان جدا اخر مره اقيم فيه,negative,HARD,0
"""“الفندق يستحق التجربة للأمانة وليس بذاك السوء”. الحقيقة أن الأقامة كانت من أجل تجربة المطعم البرازيلي وكانت تجربة جيده والفندق يعتبر جيد ويقدم خدمات مجانية مثل الظيافة وجميع الموجودات في الثلاجة تعتبر ظيافة لديهم وهذا أمر جيد ولم اشاهده في جميع الفنادق التي نزلت بها """" حجم الغرفة كبير جداً ولم اتصور أن تكون بهذا الحجم تنقسم لمكان لنوم وكنب للجلوس كانت مميزة حقيقة وأنارة الغرفة مع الفندق هادئة جداً واعجببني ( إضافة لعزل النور الخارجي عن الغرفة كان 100% ). أسواء تجاربي مع هذا الفندق مقاس دورة المياة صغير جداً ولا يرتقي أن يكون لفندق أبداً ولا تبعد أمتاره القليلة عن بعض صغير جداً مقارنة بأسم الفندق والحجم الغرفة الكبير جداًنقطة مهمة لم تعجبني الإفطار بحجم فندق """" متواضع """" ولا يوجد أصناف كثيرة إذا ما ظلمتهم فهوا الأسواء . إفطارهم فقطالبوفية في العشاء متنوعة ولذيذ""",neutral,HARD,1
“فخم و جديد”. فندق جديد و فخم١- وسائل تكنلوجيا متطورة في الغرف٢- عزل الصوت في الغرف ممتاز٣- الحمام كبير و جميل٤- الغرفة واسعةعلما بأنني حجزت أرخص غرفة. التأخر في احضار السيارة حيث أنهم يلزمونك بخدمة ال valet و هي مجانية,positive,HARD,2
“ممتاز”. الراحه والاستقبال والنظافه. تنسيق الاثاث وكبر الغرف,positive,HARD,2
“مكان سيء للغايه”. . عدم النظافه تاخير بالشك ان والشك اوات عدم تلبية الطلبات الابشق الانفس لايوجد تعاون من طاقم العمل بالاستقبال  ضيق المطعم,negative,HARD,0
“كانت مدة الإقامه يومين لم أقيم فيه الا يوم وخرجت لفندق اخر”. يتميز بالقرب من الحرم وكذالك وجبة الإفطار. فندق سيئ جداً ولا يستاهل المبلغ المطلوب لا يوجد نظافة وخدمات فاشله,negative,HARD,0
"""“عاديه”. قرب الموقع من الحرم الشريف ،، وتوفر الخدمات بأبراج البيت !!. إختيار الفندق للغرفه المحجوزه من موقع بوكينج كانت سيئه جداً ورديئه !! كانت الغرفه بآخر الممر ( بالطرف ) آخر غرفه ،، ( علماً أن هذي الحادثه الثانيه لي مع حجز بوكينج وفي مدينه أخرى ،، لكن الغريب اختيارهم لآخر الممر ) !!واستغربت من صوت الطيور المزعج وفي كل وقت !! ف خرجت لاستطلاع الغرفه من الخارج ووجدت ان الجدار الخارجي غير مكتمل ( مفتوح ) مما يسمح للطيور بالدخول لجانب غرفتي !! وكان يسبب ازعاج وضوضاء دائمين !! ليس فقط بسبب الصوت بل حتى بصوت ارتطام الطيور بجدار الغرفه !!كانت الغرفه بالدور ١٩ ورقمها ٣٩ !!وكانت تكتب هكذا( ١٩٣٩ ) على البطاقه !!ف المره القادمه وعند استخدامي لموقع بوكينج بأي فندق ،، س أتأكد من راحة الغرفه ومن ثم سأستلمها أو أرفض الإقامه ،، فالراحه أهم من المال !!""",negative,HARD,0
استثنائي. الفندق ممتاز من جميع النواحي وسوف اعود له مرة اخرى انشاء الله. لاشي,positive,HARD,2
“أتمنى التحسين لأنه جاذب”. . مستوى فخامة الغرف ما يتناسب مع اسم فندق شانغريلا المعروف عنه بفخافة غرفه وجودة خدماته.حتى شفرة الحلاقة لا تتعدى قيمتها درهم واحد على عكس الخدمات التي حصلت عليها بفندق شانغريلا اسطنبول وشانغريلا مسقط فلا يمكن مقارنتهما بفندق شانغريلا دبي حيث أن فندقي شانغريلا في اسطنبول ومسقط من أفخم الفنادق التي أقمت فيها في حياتي.,negative,HARD,0
“الفندق سيء جدا و شكرا”. الفطور فقطططط. التكييف خربان النظافة سيئةالموظفين يطنشو الفندق سيء سيء مقابل سعرو,negative,HARD,0
“عدم توفر المصداقيه”. . عدم وجود خدمة الوايرلسوطلب مبلغ مالي مع العلم ان الخدمة مجانيه في البوكانق,negative,HARD,0
“غير”. تعامل الريسبشن ممتاز. ازدحام الشارع,neutral,HARD,1
“جميل ومريح وسعره مناسب جدا”. كل شيء. لا شيء,positive,HARD,2
“الخدعه”. تعامل الموظفينمستوى النظافة مقبول الى حد ما والغرف مقبوله الى حد ما لكن غير الصور اللى على النت. اولا الصور اللى على النت لا تعبر عن الواقع وهذه اكبر خدعهموقع الفندق بعيد عن وسط المدينه ووسائل الانتقال الوحيده من هناك هى التاكسىاكل الفندق ردئ جدا والبوفيه فقير جدا وهو اسوا ما فى الاوتيلالطائرات تمر فوق الاوتيل بصفة دائمة وعامله ازعاج دائم,negative,HARD,0
استثنائي. . قليل من يتحدث اللغه العربيه,positive,HARD,2
“حجزت فيه مرتين”. ابتسامات الموظفين و حسن تعاملهم. صعوبة العنوان,neutral,HARD,1
“رائع”. اعجبني كثيرا التصميم والنظافة والراحة راااائع سيتجدد السكن ب إذن الله فيه في كل زياره لجده.,positive,HARD,2
ضعيف. القرب من الحرم فقط. الغرفه صغيره جداً وغير الصور اللي شفتها هنا بالبوكينج وحاولت اغيرها لم أجد شي جميل لديهم مساحة الغرفه ٣ في٣ على مااعتقد سجن وليست غرفه وإزعاج كبير بسبب العماله تنظف وقت الظهر للغرف وكذلك بسبب ضعف العوازل بالغرف باختصار سي جدااااااا وعلى فكره لم اكمل يوم اخر فيه طلعت وحجزت بفندق اخر,negative,HARD,0
"""“لولا الموقع لما نزلت في الشيراتون- تدنت مستوى الخدمة كثيرا والعمالة الاسيوية تعاملها رديئ للغاية”. . طاقم الاستقبال سيئ للغاية ، غير مهني ، ولا يملك اي ذوق او كياسة في التعامل - وكأنهم يعملون في سوق الغنم !!""",negative,HARD,0
“اقامة رائعة وهادئة”. السرير مريح والاطلالة جميلة. الغرفة صغيرة نوعا ما,positive,HARD,2
"""“تجربة مميزة”. ترحاب، أريحيه، راحه، هدوء، تميز.... لا شيء""",positive,HARD,2
“الشقق جيده للاقامة”. المنطقة الذي يقع فيها الفندق قريبة من جميع الخدمات يوجد مواقف  ‏قريبه من المسجد تسمع الآذان مساحة الغرف جيده لا بأس بها. الافطار لا يتغير ومحدود الاصناف عند الحضور للشقق تم إعطائي  ‏غرفة داخلية وعند رفضي لها وقررت المغادره تم اعطائي غرف مطله علما بان الشقق اغلبيتها فارغه,neutral,HARD,1
استثنائي. الفندق بكل بشكل عام وخدماته الرائعة .... لا شئ,positive,HARD,2
تكمن عبقرية الراوي في المزج الخفي ما بين الحقائق التاريخية و الربط بينها بسيج خيالي رائع. أوصاف دقيقة و مليئة بالأحاسيس و دوافع التفكير,positive,LABR,2
“جميييييل وروعه”. استمتعت مع اسرتي.,neutral,HARD,1
مخيب للأمل. الموقع والنت السريع. سيء بكل الأحوال والروائح لا تطاق .يذكرك بشقق الشامية الوسخة .,negative,HARD,0
“رحلة قصيرة جدا”. الموقع لابأس جيد المواقف متوفرة تحت الفندق كذالك واي فاي مجانا.. تعامل موظفين الاستقبال سئ جدآ ويفرض عليك الغرفة ولا يعطيك فرصه رؤية الغرفة قبل السكن فيها يفتقدون المهنية في التعامل مع النزلاء كذالك وجبة الإفطار سيئة من حيث عدد الأصناف الخدمة استقبال الفندق إعداد كبيرة من المعتمرين أصحاب الحملات مع احترامي وتقديري الشديد يكون فيهم غير مهذب في استقلال وجبات بوفيه مفتوح واحترام النعمة.مستوى الفندق متغير إلى الأسوأ ليس مثل قبل سنتين.,negative,HARD,0
ممتاز. كل شي ما عدا الانترنت. الانترنت سيء جدا,positive,HARD,2
الشيخ عبد ربه 3,neutral,LABR,1
ضعيف جداً. مواقف السيارات. تم كتابة خدمات متوفرة بالفندق وبناء عليها تم حجز الفندق وعند السكن إتضح عدم وجود الخدمات وهذا فيه تضليل للنزلاء.,negative,HARD,0
“السكن  للنووووووم”. المشرف ممتاز. لايوجد خدمات ضيافه بالغرفة,negative,HARD,0
استثنائي. رخيص مناسب لكن يصلح للشباب اكثر.,positive,HARD,2
استثنائي. منظر الحرم والفطور والخدمات. مابلغونا بضرورة تسليم المفتاح حق السيارة وتم سحب السيارة,positive,HARD,2
رائع. الموقع بالإضافه الى العاملين بشوشين رقي المكان. لايوجد لوبي يضيف للفندق ..كما ان الشرفات الموجوده لبعض الغرف لايوجد بها خصوصيه كامله لاطلالتها على الشرف الاخرى وقربها ايضا,neutral,HARD,1
"""“جيدة”. الفندق جميل نوعاً ما وموقعه جيد وقريب من كورنيش والواجهه البحرية للخبر ، الاستقبال كان لطيف. الاضاءه ضعيفة بالنسبة للاستديو""",neutral,HARD,1
"""جيد. لابأس. الغرف الثلاثية ليست بمستوى الغرف الثنائية ،، وجبة الإفطار غالية  جدا""",neutral,HARD,1
"""“تجربة سيئة لا انصح بتجربة الفندق حتى يتخلص اقل شي من الرائحة الكريهة ويهتم بالنظافة”. قربة من الحرم. رائحة مزعجه كريهة بالغرف ، عدم وجود مواقف لسياره  وهذا ازعجني جداً ، الغرفه صغيره حيث ان سيارتي اكبر من الغرفه، السرير سرير الطفل اكبر منه ،  الفطور بارد ، لن اكرر الزياره لهذا الفندق حتى لو اضطررت النوم بالشارع""",negative,HARD,0
“الحمدلله”. قرب الحرم. بوفيه الافطار رائع. نظافة دورة المياه وقوة الماء فيها  القهوه العربيه جدا رائعه . الشراشف لم تكن بالنظافه المطلوبه,neutral,HARD,1
"""“أمضيت ليلة واحدة فقط ، ولكنها كانت ممتعه ومريحة ، وبالتأكيد - إن شاء الله - سأعيد الكرة وأقيم فيه.”. الحرفية العالية لدى موظفي الإستقبال ، نظافة الفندق، سعة الغرف والتهوية،. قلة خبرة موظفي الفندق في الرد لعمل حجز عن طريق التلفون ، عدم وجود سيارات خاصة بالفندق لخدمة النزلاء والتعامل فقط مع تاكسي لندن ، تأخر طلبات خدمة الغرف، حبذا لو كان هناك نظام عضويات""",neutral,HARD,1
مخيب للأمل. حسن تعامل موظفين الاستقبال. الأثاث قديم وضعف مستوى النظافة,negative,HARD,0
مخيب للأمل. لا كان الافطار سيئا جدا الخبر بايت الجبن ناشف جدا الزيتون سيئ. الاكل حمام اللوبي وسخ,negative,HARD,0
“قريب من دبي مول”. موقع الفندق جيد وحوله مطاعم كثير وسوبرماركة24 ساعه شغال.. الحمامات والمطبخ غير نظيف .. لايوجد ادوات كامله فى المطبخ والحمام كذلك بدون ادوات رائحة الغرفه سجائر.. بطيئين فى احظار السياره من المواقف.. الفندق لايستحق السعر المدفوع,negative,HARD,0
مخيب للأمل. موقع الفندق جيد. خدمة الانترنت ضعيفة حتى في اللوبي.. والغرفة لم تكن بالفخامة اللتي كنت أتوقعها مقارنة بفنادق مريديان حول العالم,negative,HARD,0
“اقامة سيئة وموظفين لا يحترمون النزلاء”. . -عند الوصول تعامل مع موظف الاستقبال بعدم اهتمام وقلة ذوق-تم طلب سرير أطفال من موظفى الاستقبال ولم يرد أحد من الموظفين ولم يحترم أحد اتصالات لطلب السرير واضطررت للنوم انا وأولاد على الأرض-,negative,HARD,0
“لم تكن مريحه أبداً”. لا شيء أعجبني الصراحه في هذا الفندق. مواقف السيارات جداً سيئه,negative,HARD,0
“الموقع مميز”. النظافه. باب الشقه متهالك,neutral,HARD,1
استثنائي. استقبال العاملين نظافة الممرات تنظيف الغرف بشكل ممتاز الاهتمام بالزبون. عدم توفر الفوط بشكل جيد عدم توفر المحارم بشكل مناسب,positive,HARD,2
“السكن بالقرب من جميع الخدمات”. طاقم الاستقبال والخدمة جداً رائعة. مرتبة السرير,neutral,HARD,1
“ممتاز ثم.ممتاز ثم.ممتاز”. جميع الامور ليس هناك ملاحطه. لايوجد,positive,HARD,2
“اقامة ممتعه وخدمة ممتازة و استقبال رائع”. الهدوء والجو النقي والافطار الرائع. الاثاث يحتاج الئ بعض التجديد,neutral,HARD,1
استثنائي. الخدمات والنظافه. لاشي,positive,HARD,2
“للاسف انصدمت تماما”. القنوات التي بالتلفاز. ديكور سيء مطل سيءخدمات اقل مايقال عنها ضعيفه المستوىالسعر غالي جدا بالمقارنه مع السلعه يوجد هناك افضل منه بكثييييييير وبسعر اقل بكثيير,negative,HARD,0
“موقع حسب مجال عملي”. جلسه اللوبي رائعهموظف الاستقبال  الاخ مومن مصري بصراحه اكثر من رائع. مراتب الاسره والمخدات وشرشف الغضاء,neutral,HARD,1
"""“بوأحمد”. موقع الفندق ، النظافة ، الحداثة ، سرعة الاستجابة. """,neutral,HARD,1
مخيب للأمل. ١-اثاث الفندق جيد٢-يوجد نقل ترددي للحرم٣-الافطار جيد. ١- النظافة سيئة جدا جدا جدا لايوجد بكامل الفندق الا عاملين ٢-الدخول استغرق اكثر من ساعتين٣-تم دخول الغرفة وهي بقمة القذاره حتى تم اعطاء العامل مبلغ٤-يوجد رائحة سيئة بالممرات٥-يوجد قاعه احتفالات لم نستطع النوم من الموسيقى الصاخبه حتى اللساعه الرابعه والنصف فجرا,negative,HARD,0
“يقوم الفندق بالتلاعب في سعر صرف العملة. يرجى من موقع بوكينج التأكد من الأسعار و أن المبلغ المدفوع .”. . التلاعب بسعر صرف العملات.  يجب علىموقع بوكينج التأكد من الأسعار و أن المبلغ الخصوم من بطاقة الائتمان هو نفس المبلغ المعلن و بذات العملة.,positive,HARD,2
“عبدالعزيز الجهني”. طاقم العمل ممتاز ومتعاون واخص بالشكر الاخ محمود صلاح (لأنني كنت بغير الاقامه بس بسبب لطفه وتعاونه مددته يومين اضافيين. اشكره جزيل الشكر والاخ اليمني  ناسي اسمه بس رجل متعاون ولطيف.وان شاء الله الطاقم كامل فيه الخير. كل التقدير لكمبالاجمال الاقامه بمستوى جيد جدا. عدم وجود مغسلة قريبه ولازم اذا بتغسل او تكوي تروح تكسي او تعطي العامل اجرة التاكسي وهو يروح ويجي يعني تقريبا 20 ريال رايح و جاي علشان يكوي ثوب 2 ريال!!!؟الشي الثاني عدم تنوع المشروبات والمأكولات بالكوفي..زي مثلا جايبن مياه الفيحاء وكمان 2 ريال ولوزين جبن وكمان 2 ريال. لو مثلا المياه نوفا اوك عادي لو كرسون جبن اوك 2 ريال. لكن الفيحاء و2 ريال!!!؟الشاب اللي بالكوفي لطيف ومبتسم.لا يوجد بالموقع تموينات ولا مغسله. كلها لازم تاكسي.,neutral,HARD,1
“جيد يستحق 4 نجوم”. النظافه و طاقم العمل. الموقع.,neutral,HARD,1
جيد. الإستقبال جيد. لا توجد ثلاجة بالغرفة,neutral,HARD,1
حينما تنتهى من قرائتها تجد حجم استفاداتك لا شئ,negative,LABR,0
“منتجع غير جاهز لخدمة النزلاء”. الموقع غير جاهز لإستقبال النزلاء لازال جزء منه تحت الصيانة ممايسبب ازعاج للنزلاء الفيلا غير نظيفة وخاصة الشرفة لايوجد مناشف بدورات المياه وعند طلبها لعدة مرات أحضروها في اليوم التالي تأخر شديد في الطلبات من المطعم الافطار في الخيمة سئ جدا جدا الشاطئ متسخ وواضح عدم الاهتمام الأشجار في الممرات والساحات الخضراء متيبسة لعدم الاهتمام. تجربة غير جيدة ولن أكررها,negative,HARD,0
مخيب للأمل. . دورة المياه كانت سيئة نقص الماء في الفندق واحد المصاعد كان لا يصعد للدور السابع,negative,HARD,0
جيد جداً. البشاشة في التعامل وسرعة التجاوب مع الطلب. سوء النت وانقطاعه,neutral,HARD,1
“موقع ممتاز”. أعجبني خدمة العملاء فهم متعاونين جدا خاصة موظف الإستقبالالغرفة نظيفة جدا والسرير مريح. تم إعطائي ٢ غرفة سويت بدل شقة من غرفتي نوم لأن على كلام موظف الإستقبال الحمام لا يعمل جيدا مع العلم أني اتصلت عليهم قبل يوم للتأكد من الحجز ولم يخبروني بذلك,neutral,HARD,1
ضعيف. . عدم تنظيف الغرف بشكل يوميوجود صراصير في الغرف عدم تغيير المناشف بشكل يوميغطاء السرير غير نظيفخدمة الانترنت غير متوفير إلا في منطقة الاستقبالجهاز التكييف يصدر صوت مزعجمغسلة مكسورة غطاء مقعد الحمام لا ينتاسب مع مقعد الحمام والجلوس عليه غير مريحقسم من إضاءة الغرفة لا يعملNon-daily housekeepingThe presence of cockroaches in the roomsNot to change the towels dailyBed cover not cleanInternet service is only available in the reception areaAir-conditioning device issued annoying voiceBroken washbasinBathroom seat cover uncomfortablesome of room lighting does not work,negative,HARD,0
استثنائي. رائع من الاستقبال والاقامة وجميع المرافق وتحية لموظف الاستقبال (شاب سعودي )اجراءات الدخول دقيقتين فقط.,positive,HARD,2
“إذا للسكن عنوان فهو دار الغفران”. النظافة. السرير صغيربوفيه العشاء غالي نوعا ما,neutral,HARD,1
“السفر الى جدة”. كل شي تمام. بس فية عيب شرعي لا يوجد مواقف للفندق يجب البحث في محيط النفدق عن موقف,neutral,HARD,1
مهزلة العقل البشري علي الوردي كاتب لديه من فقوة الأسلوب مايجعل القارئ يستمر في القرأة بلا ملل. وإن كان يعاب عليه نكرار بعض الأفكار وبخاصة التي ملأ بها كتاب وعاظ السلاطين بالرغم من تحفظاتي الكثيرة على استشهاداته وبخاصة في مجال الدين إلا أني أعتقد بأنه أوصل الفكرة التي يريدها وجعلني أتبناها وهي عدم البناء على منطق أفلاطون ومن تلاه الذين جعلوا أفق الإنسان ضيقا لايرى مايدور حوله بعين ثاقبه,neutral,LABR,1
استثنائي. رائع وجميل وكذلك طاقم الفندق ممتاز وسريعي الاستجابة للطلبات فشكرا لكل طاقم رافلز. لا شيء,positive,HARD,2
“رائع جداً وعلى مستوى راقي”. رائع بمستوى المقاييس. لايوجد حسب نظرتي,positive,HARD,2
استثنائي. سرعة الاجراءات والطلبات وسلاسة النظام وأهمية النظافة في الغرف وبقية الأماكن الأخرى. نظام الغرف من حيث المداخل مع الغرف المجاورة السلبية الوحيدة التي وجدتها,positive,HARD,2
مخيب للأمل. الموقع فقط. عدم نظافة المكان عدم الاستجابة  استلمت للغرفه  وجت المفرش غير نظيف اتصلنا اكثر من خمس مرات لم يستجيب لنا احد الا في اليوم الثاني هو فندق المضطر النت ضعيف جدا الفطور مخصص للجاليات الاسيويه,negative,HARD,0
"هذه الثلاثية تشعرك بالخسارة، وتعيدك إلى أيام سقوط الأندلس والأجيال التي عاشت ذاك السقوط، تفتح نافذه على أرواحهم، وتذيقك شيئًا من وجعهم. تعيش معهم الألم والأمل والترقب. رواية حين تبدؤها ستجد نفسك تقلب الصفحات للوصول الى النهاية، والفجوات التي بين أجزاء الثلاثية تترك المسافة للخيال ليملأ الفراغات. لسبب ما أحسست بشيء من روح ""مائة عام من العزلة"" فيها",neutral,LABR,1
“Yanbu Arac Resort”. المنتجع رائع وجميل اشكر الاستاذ.جهاد سالمين على الاستقبال الرائع والاحترام في التعامل الممتاز ونشكره على الخدمات المميزه.,positive,HARD,2
“جدا ممتاز وانصح فيه من ناحيه الموقع والراحه والفخامه”. بصراحه كان جدا مريح والموقع ممتاز وكل شي فيه ممتاز ويستاهل 5 نجوم بدل 4. لاشي,positive,HARD,2
