text,sentiment,source,label
“ثلاث ليالي بمكة المكرمة بجوار الحرم ليتها يا الله ثلاث سنوات”. قريب من الحرمتعاون طاقم العملالسيد أحمد عباس مدير الفندق واجهة محترمة مشرفة وكذلك السيد محمد عباس وكل العاملين.,positive,HARD,2
“راحة وسط المدينة”. الفطور متنوع والموقع ممتاز النت ممتازالغرف واسعة الهدوء. حجزت غرفة لغير مدخنين واعطوني غرفة مدخنين وعندما طلبت تغييرها لم يريد مديرهم الفلبيني اعتقد اسمه اريكسون حتى عندما هددت بالشكوى ل booking وكأنه يقول مش عاجبك اشتكي وماعندنا غرف وعندما اشتكيت ل بوكينغ غيروا الغرفة لجناح تنفيذيالغرف لم تنظف حتى وانا حاط طلب التنظيفمع أني زبون دائم ولكن السبب سوء ادارة جديدة,neutral,HARD,1
ممتاز. اشكر الاخت نجوى و الاخ يونس على حسن الاستقبال وسعيهم لارضاء العميل وتوفير كل طلباتهصراحه الفندق فخم ومريح ومناسب جدا للعائله. الموظفه كاترين صربية وتعاملها سيء للغاية مع العميل العربي,positive,HARD,2
“الرياض”. الافطار. تعامل موظف الاستقبال سيئ..ونفيه انه تم الحجز من موقع الbooking??,negative,HARD,0
جيد جداً. اعجبني اني انا اللي سكنت في الفندق. الذي لم يعجبني انكم اخذتوا فلوس مقابل الاستضافه وعندنا عيب كذا,neutral,HARD,1
عالي عالي حتما اول ان را بخوانيد و بعد فيلمش را ببينيد با بازي تام هنكس.ترجمه فارسي ان را حتما با زير نويس بخوانيد,positive,LABR,2
- رواية عادية لم افهم سبب كل هذا الذي يقال عنها,negative,LABR,0
“اجمل أطل آلة على الحرم من سويس وست مكة”. قربه من الحرم ووجود الاسواق والمطاعم.,positive,HARD,2
استثنائي. الغرفة رومانسيه. لاشي,positive,HARD,2
استثنائي. كل مافيه. الموسيقى والبار استغفر الله,positive,HARD,2
“أسوأ فندق في مكة”. قربه من الحرم الشريف. عدم وجود مواقف متوفرة بالرغم من انني استأجرت جناح بريميوم و جناح ديلوكس وطلبت موقف واحد ولم احصل عليه.مدير الفندق لم يساعدني بالشكل المطلوب.عند الخروج تم وضع الشنط على الأرضية في اللوبي دون اي اهتمام.لا انصح به ايداً,negative,HARD,0
“سيئ للغاية مصنف 4 نجوم ولا يستحق اكثر من 2 / السعر مرتفع جدا عن طريقكم بزيادة 40 % تقريبا”. لا شيئ. غير نظيف ومستهلك,negative,HARD,0
“تجربه مميزه تزداد تميز بوجود خصم ع الاسعار👀😜”. مكان جميل ومريح وراقي الموظفين في غايه التعاون على راسهم وليد المصري. الأسعار مرتفعه جدا,neutral,HARD,1
"""“رائع”. كل ما في الفندق كان رائعا ومناسبا لي كمسافر مع عائلة واطفال انصح بحجز شقة بغرفة نوم واحدة. لايوجد اي ملاحظات سوا ان المناشف تحتاج لعناية اكثر ونظافة اكثر , حيث بدت لي وكأنها بالية أو قديمة نوعا ما ورائحتها ليست زكية بما فيه الكفاية""",neutral,HARD,1
“طاقم العمل غير جيد الواي فأي ضعيف موقف السيارة للسيارة الصغيرة فقط ولا انصح احد في السكن فيه”. لا شي. طاقم العمل غير جيد والمواقف صغيره جدا للسيارة صغيرة فقط,negative,HARD,0
“اجمل من الجمال”. كل شي جميل و رائع. لا يوجد ما لم يعجبني,positive,HARD,2
“الإقامة جيدة”. الموقع جيد وبجواره سوق يوجد فيه كل ماتحتاجه المطعم جيد الخدمة سريعة. لايوجد تهوية كافية أسعار المني بار مرتفعة أغراض الشاي والقهوة غير كاملة,neutral,HARD,1
“ولا اروع”. كل شي في الفندق ممتاز.,positive,HARD,2
ضعيف. . افتقدت جوالي في برايد ..,negative,HARD,0
لم ترق لى على الاطلاق قصه حب لم تجد فى نفسى اى اشفاق تجاهها روايه هى مزيج من السلبيه والابتذال المبالغ فيه وانعدام هائل للقيم والدين لم تسلم حتى من التندر على القدر والتطاول على الذات الالهيه ربما الجيد فيها فقط هو بعض الاقتباسات الجيده لكن كاحداث سيئه جدااا لم افهم اى شخصيه من شخصياتها كيف تفكر الكاتب الذى من المفترض انه احب مريم كان شديد الجبن والسلبيه فى حبه اكتفى بها كعشيقه ولم يفكر قط فى الزواج منها ادعاء انه لا يستطيع ان يكون زوج جيد تركها تضيع من بين يديه دون فعل اى شىء سوى حزنه عليها ثم كتب فيها هذه الروايه وكانه هكذا وفاها حقاها لم يكتف هو الذى لم يحاول الزواج منها واكتفى بحياته معها دون زواج بل لم يتورع عن ان تستمر علاقته بها بعد زواجها بل وتحمل منه كل هذا وهو يحكى قصته معها بكل فخر ومريم ربما تتكون قد احبته وحبها اعماها عن كل شىء عاشت معه دون زواج وظلت تنتظره ان يخطو هذه الخطوه حتى عندما ارات ان تتركه وتتزوج عادت له كعشيقه مره اخرى بل حاربت كى تحمل منه وليس من زوجها لم اتعاطف معها اطلاقا وقص حب عيد وسيلفيا ربما كانت معقده حقا لكنها غير سويه منذ البدايه مع بدايتها المبتذله الى اكبر حد ربما اراد الكاتب ان يصور قصه حب ووفاء لمن ماتو لكنه قدها باسوا ما يمكن فمؤكد ليس هذا حب وكل وقائعها غير مقبوله باى مقياس من المقاييس لا اظننى ساقرا لواسينى مره اخرى,negative,LABR,0
“اقامة اكثر من رائعة”. كل شي رائع. توقعت مول ابن بطوطة ملاصق للفندق او يوجد نفق مباشر .. اتضح بان هناك مسافة مشى خارجية بسيطة من مدخل الفنق الى المول,positive,HARD,2
“ابو محمد . .,neutral,HARD,1
“مريح”. الغرفة. الشقة,neutral,HARD,1
جيد. الخدمه  النظافه. كان السرير غير مريح ومزعج ويظهر اصوات وصرصره,neutral,HARD,1
استثنائي. كل شي رائع وطلبت منهم الاحتفال بيوم الزواج وقدمو لي كيكة بالمناسبة الميني بار مجاني يوميا يتم تجديدة ولاانسى ان اشكر الموظفة جينفر كانت ذات اُسلوب راقي وتعامل اكثر من جميل. لا شي,positive,HARD,2
من أمتع الكتب التي قرأتها! أنصحكم بها وبشدة,positive,LABR,2
"""ضعيف جداً. لا شيئ. الفراش متسخ والمخدات مستخدمه وعند طلبي من طاقم العمل تغيرها ، جاء باخرى صفراء اللون الفطور سسسيئ ، بعيد عن الاماكن الحييه في دبي بشكل عام تحت مستوى الضعيف""",negative,HARD,0
ممتاز. كل شي بالفندق وموقع الفندق.,positive,HARD,2
“اقامة ممتعه وانصح بالمنتجع”. كل شي مرتب وجميل.,neutral,HARD,1
ضعيف. لاشيء. صعوبة الوصل الى دبي مول مشي بالأقدامتأخر الدخول والمطالبة بالخروج من س 12,negative,HARD,0
“ممتاز”. كل شيء رائع واشكر جميع الطاقم وشكر خاص للأخ عبدالفتاح  خدمني وعمل تمديد لتأخري في اجتماع عمل خارج الفندق..,positive,HARD,2
استثنائي. اعجبني موقع الفندق المميز والمواقف المجانية والنظافة. فقط الانترنت غير مجاني في الغرف والاشتراك مكلف وبعد ان دفعت قيمة الاشتراك لم يتم تفعيل النت.  ولكن براعة الموظفين في التعامل وحلهم للمشكلة يحسب لهم حيث تم ارجاع المبلغ ومنحي الانترنت بالمجان..,positive,HARD,2
“good”. النت متوفر في اللوبي فقط. تاخير في التشيك ان لعدم توفر الغرفة المطلوبة,neutral,HARD,1
مخيب للأمل. النظافه. تعامل الفتاة التي في الاستقبال جدا جدا سيئحيث اتصلت على المنتجع لبعض الاستفسارات فقفلت السماعه في وجهي وعندما حضرنا الى المنتجع كذلك كانت جدا سيئه وغير متعاونه,negative,HARD,0
“لا ارغب في الاقامه فيه مستقبلا”. السعر. المصري ياخذ فلوس غير حساب الغرفه وجود الصراصير ريحة المكان قذره بعده عن الحرام سواق الباص يتركك في الحرم وفي الرجعه دور لك تاكسي عدم توفر الخدمات,negative,HARD,0
مخيب للأمل. . سوء التعامل,negative,HARD,0
جيد جداً. النظافة الهدوءحسن الاستقبال. عدم تنوع طعام الإفطار .,neutral,HARD,1
“ممتازه”. متعاونين + راحه + هدوء + نظافه الغرف و الممرات+ جميع المستلزمات موجوده في الغرفه + الموقع + الاثاث. الواي فاي في الغرف ليس مجاني + الجاكوزي صغير و ما حسيت انه نظيف وايد و كذلك المسبح من ناحيه النظافه + شوي يتأخرون لما نطلب من الرسبشن شي,positive,HARD,2
ممتاز. كل شي وخاصة موظف الاستقبال اللي اسمه احمد تعامله ممتاز جدا وغير كذا سمحوا لنا البقاء حتى الساعه ٣.٥ العصر وماخذو شي عالوقت الزايد. السلات حقت الغيار للغرف تلاقيها بالاسياب لكن ليست عائق للسكن بالنسبة للنظافة والخدمة,positive,HARD,2
مخيب للأمل. عن تجربة لأكثر من مرة في الفندق خلال أكثر من عام ... الفندق من ممتاز إلى جيد إلى مقبول. الصيانة مفيشتنقلت بين 5 غرف كي أختار المناسب طبعا المواقف خطرة لذا ركنت سيارتي بالشارع امام الفندق,negative,HARD,0
جيد. قرب الفندق من المترو وموقعه الافطار التشكلية جميله. السعر جدامرتفع وفيه ضريبه وخدمات تخلي السعر يفرق عن الموجود في بوكنق,neutral,HARD,1
“اسوء اقامة”. . الواي فايتقييم اربع نجوم و هو لا يستاهل نجمة واحدةالمواصلاتالاستقبالالكذب بالتعامل,negative,HARD,0
كتاب رااائع وثمين بمحتواه. يصف نعيم أهل الجنة قرأته في المرحلة المتوسطة,positive,LABR,2
“جميل وإنيق”. المكان والخدمة والاستقبال الرحب. لاشيء,positive,HARD,2
ضعيف جداً. مواقف السيارات. تم كتابة خدمات متوفرة بالفندق وبناء عليها تم حجز الفندق وعند السكن إتضح عدم وجود الخدمات وهذا فيه تضليل للنزلاء.,negative,HARD,0
“دبي دار الحي”. الموقع مناسب جداً وقريب من التسوق والتزلج والسينما.,positive,HARD,2
“ليلتين ملكيتين”. الاحتفال بعيد راس السنة. تعامل الرسيبشن من حيث الطلبات,neutral,HARD,1
"""“فندق جيد وسعر مناسب”. الإفطار جيد ومنوع, السرير مريح. اصوات السيارت مزعجة للغرف في الطوابق السفلية""",neutral,HARD,1
“نايس ولكن ماظن اكرر التجربه”. الفندق بشكل عام نايس .. الغرفة رهيبه واسعة والديكور مودرن عملي .. الحمام مرررا جميل حبيت تفاصيلهالفندق يعتبر جديد و قريب من المترو ..  تاكدو من الاسعار .. حجزته بسعر ورحت وطلع بسعر اغلى ... موظفه مغربية ماحبيت سلوكها بالتعامل .. بهذلتني عالدفع  او انها جديده ( تقولي الماستر كارد ماتقدر تستخدمه للتامين ماترجع لفلوس ) ! وهالشي غريب ودفعت لهم كاش وماقبلت المبلغ بالسعودي .. لا ماستر كارد ولا كاش .. بس الحمدلله تسهلت .. ماكنت راضيه عن الوضع كامل بصراحة تمنيت القى الراحة اكثر  وحتى الغرفه ماكانت مجهزة  وانا جايه من امريكااسعار المشروبات الساخنه مبالغ فيها جدا جدا .. فيه فنادق افضل منه بنفس السعر,neutral,HARD,1
"النبطي حزن كسي بريق عينية ليلي اين انتي هل حقا نسيتي ما كان ,ام انه لم يكن يكون مارية طيبة غلفها غباء لم تكن الرواية النبطي ولكن هي افكار مارية",neutral,LABR,1
“لا يمكن تصنيفه فندق”. قريب من الوزارات. مستواه سيئ و لا يصل الى مستوى الغرف و الشقق المفروشة بنفس المنطقة .,negative,HARD,0
“لم يوفر طلبات الحجز وهي غرفه بسريرين ولكن اعطى لنا سرير والاخر كنبه جلوس”. اجواء الامارات الممطره. لم يعجبني عدم مساعده طاقم الاستقبال في اعطاءنا الغرفه المطلوبه والذي حجزناها من اكثر من شهر ونصف وايضا لن نعطى سرير اظافي بل ارادوا اظافة قيمته على قيمة الحجز المتفق عليها والذي يجب ان يوفر الفندق السرير الإظافي لنا مجانا ً بسبب تقصيرهم لنا ولو اخبرونا لحجزنا بمكان آخر افضل !!!,negative,HARD,0
"""“مستوى أقل من 4 نجو س”. لا شي. كل شي ,""",negative,HARD,0
“ياجمالو ياجمالو”. الموقع ممتاز وقريب من المراكز التجارية والمطاعم وجميع الخدمات... المواقف.. بحيث من الصعوبة الحصول على موقف,positive,HARD,2
“فندق رائع وجميل”. اﻻستقبال خدمات الغرف. عدم وجود كراسي انتظار في اﻻستقبال وعدم تنوع وجبة اﻻفطار مثل عدم وجود ام علي وشباتي وعدس اﻻخر,negative,HARD,0
"""“موقع وسعر وخدمه راقيه”. الفندق ممتاز جدا , والموظفين على مستوى جيد من الأخلاق والمساعده وخاصه الأخ عمر و حسام الحربى اللى في الاستقبال , وعمال النظافه بيجوا في اليوم مرتين يسألوا لو في حاجه ناقصه أو لو محتاج حاجه. وهو مكان قريب جدا من الحرم المكى بس 7 دقايق سيرا على الأقدام. لو أنى هنزل مكه تانى أكيد سأذهب الى الثريا مره أخرى .. """,positive,HARD,2
"""مخيب للأمل. . الأثاث عادي جداً ، مرتبة السرير غير مريحة أبداً، الشقة أقرب ما تكون متهالكة و تم تجدديها و لكن ليس بصورة جيدة.""",negative,HARD,0
ممتاز. موقع ممتازخدمات ممتازه.,positive,HARD,2
مخيب للأمل. النظافةوموظفي الاستقبال المحترمين. الإزعاج من الغرف المجاورةحتى صوت سيفون الحمام في الغرفة المجاورة تسمعه بوضوحالنقل إلى الحرم في غير أوقات الصلوات سيئ فلا يرضى سواق الباص بالتحرك إلا بعد أن تركب بربع ساعة حتى ولو كان واقفا قبل ركوبك مدة طويلة,negative,HARD,0
“ضعيف جدا”. . صغر مساحات الغرف وسوء تعامل الموظفين,negative,HARD,0
ممتاز. الفندق جميل جدا. موقع الفندق والوصول اليه,positive,HARD,2
"""“طاقم العمل متعاونين جداً ولكن عُمّال النظافة يحتاجون لمن يُشرف عليهم”. طاقم العمل من إستقبال ومطعم جداً بشوشين ومتعاونين. الواي فاي لا يعمل ، عمال نظافة الغرف يحتاجون لمن يُشرف عليهم""",neutral,HARD,1
“جيد”. الشقه كبيره وكل شي موجوده فيه مطبخ كامل غساله. التلفزيون صغير مره والسرير قاسي شوي,neutral,HARD,1
"""“بيتك في دبي”. أفضل شقق فندقية في دبي ، سعة و راحة ونظافة و خدمة متميزة خيار مثالي جداً للعائلات .... """,positive,HARD,2
"""“8.1”. الموقع ، تعامل الموظفين، المطعم. مرافق الاعداد الذاتي يمنحوك عدة لي اليوم الاول فقط.""",neutral,HARD,1
جيد. كل شي جيد.,neutral,HARD,1
“رائع”. موظف الإستقبال الشاب السعودي كان لطيفا جداالنظافة الترتيب وجود حراسة على مواقف السيارات. دورة المياه ليست على مستوى باقي الفندق ووجود حشرات رطوبة في الحمام,neutral,HARD,1
“ممتاز جداً”. السلام عليكم .. أشكر لكم حسن تعاونكم وحسن الضيافة .. كما أود أن أقول بأن تجربتي في إقامتي بهذا الفندق كانت جداً رائعة وموفقة للغاية .. وكل شي في الفندق أعجبني .. أكرر شكري وامتناني لكم حفظكم الله ... لايوجد,positive,HARD,2
"""“فندق رائع”. الفندق عامة رائع ،، اعجبني كل شي هناك ،، الديكورات،، النظافة،،استجابة سريعة عند طلب اي خدمه ،، الغرف واسعه ،، الواي فاي ،، العاملون محترمون جدا،، طقم الاستقبال ممتاز جدا ،، ولديهم قدرة تحمل رائعه ،، كان طقم الاستقبال الذي تعاملة معها من الاخوان المصريين وجميعهم رائعون ،، اشكرهم ،، بالنسبة للموقع لم اجد انه امر سيّء لتوفر سيارات التاكسي وسرعة حضورها عند الطلب ،، سوف اعود الى الفندق قريبا،، وأنصحكم بزيارته لانه يستحق الزياره ويكفي انه بمكان هاديء وبالقرب منه خدمات مثل البقاله و الصيدلية وبعض المطاعم ،، اشكر طاقم عمل الفندق كافه ،، وأتمنى ان يقدموا الأفضل و الأفضل. لا شيء ،، بالنسبة لي انا وعائلتي فلقد أعجبنا الفندق كثيرا""",positive,HARD,2
“رحلة الخبر”. الهدوء. لم يتم تنضيف الغرفه إلا بعد الإتصال بهم وتم تنضيفها 8 مساء وكذالك التفتيش وكأنك بمعسكر للجيش وليس فندق,neutral,HARD,1
“جيد جدا”. كل شي اوكي بس الغرف مافيها وأي فاي. مافي نت,neutral,HARD,1
ضعيف جداً. . الفندق غير نظيف الخدمه ظعيفه,negative,HARD,0
“فندق دُمِّر بالحجاج من غير تجديد”. السعر ارخص من غيره. لم يتم تجديد الأثاث حيث انه استهلك بسبب كثرة النزلاء وخاصة الحجاج.خدمات المطعم متواضعةالمواقف مزدحمة وتصميمها سيء جدا,negative,HARD,0
ضعيف جداً. اللوبي فقط جميل والكوفي اللي موجود فيه.. الخدمة سيئة جدا طالب غرفة سرير مزدوج عطوني مفصول وارجعلهم ثم عطاني مزدوج مع اني ذاكر بحجز البوكنج الطلب ثانيا طالب غرفة بادوار عليا عطاني بالدور الأول ثالثا الغرفة اللي نقلني فيها مكيفها متعطل وكهرباء 220 متعطل بعد 4 مكالمات لم يتم تغيير الغرفة والكشف على المشكلة الا لما نزلت للوبي الاستقبال وتم مخاطبة السوبر فايزر المسؤول على الفندق ومن ثم تم تغيير الغرفة بعد الحاح خدمة الغرف سيئة تم طلب مخدات وبطانيات للعيال جابوا وحده فقط لا انصح أحد فيه بسبب ماواجهت من مشاكل معهم واتضح لي اكثر من غرفة نفس مشكلتي .,negative,HARD,0
جيد جداً. الإفطار ممتاز. عدم توفر آلة صنع القهوة رغم التأكيد على وجودها بجميع الغرق,neutral,HARD,1
“الراحة”. الهدوء. حمام السباحة وعدم توفر مواقف,neutral,HARD,1
“مكان سيء للغايه”. . عدم النظافه تاخير بالشك ان والشك اوات عدم تلبية الطلبات الابشق الانفس لايوجد تعاون من طاقم العمل بالاستقبال  ضيق المطعم,negative,HARD,0
رائعة.تنقلك لعالم آخر جميييييل,positive,LABR,2
جيد. . الواي فاي لايتوفر في الغرف ....لايتوفر باصات من الحرم إلى الفندق على مدار الساعه,neutral,HARD,1
مخيب للأمل. . يوجد حشرات وبلغت الاداره ولا تجاوب,negative,HARD,0
“من افضل الفنادق وكل كلام كتب عنه بانه ليس جيد كلام غير صحيح”. كل شيء فيه. لا شيء,positive,HARD,2
“يا جماعة النظافة من الإيمان وهذا الفندق لا يعرف معنى النظافة لدرجة ان البطانية الإضافية فيها ريحة”. ولا شي سوى الموقع. اثاث وسخ و سجاد وسخ والسحور  لا اعرف كيف ممكن ياكله بشر,negative,HARD,0
“غير مريح .. وطاقم الفندق تعاملهم سيء”. الواي فاي فقط. تعامل الموظفين ..الخدمةالاستقبال سيءالقيمة,negative,HARD,0
ضعيف. بصراحه السوداني محمود محترم وجود حلاق ومساج وبوفيه وبقاله من مكان السكن. بصراحه ما أنصح أي شخص يسكن فيه والله اول مادخلت استقبلني صرصور بوريش ودخل من تحت الباب الغرفه الثانيه بصراحه الفندق سيء للغايه من النظافة والفرش وسخان وجدران الفندق تجيب المرض من المفروض مايستحقيكون ظمن نطاق خيارات بوكنج,negative,HARD,0
استثنائي. . kan bgwary shks kther altdkeen  hatha maazajnee,positive,HARD,2
“غلطة لن تتكرر”. السرير مريح جدآ. الغرفة صغيرة.الخدمات لا ترتقي للخمس نجوم.المواقف غير كافية.سعر المطعم والكفية مرتفع جدآ.عدم التجاوب الهاتفي بسرعة.,negative,HARD,0
استثنائي. نظافة الغرف والتنظيم كان ممتاز.. بوفيه الافطار كان سيء ولا يوجد فيه تنوع بالاكل والاصناف كما انه لايوجد اهتمام بجودة الطعام.,positive,HARD,2
“علي حسين / الأحساء”. الهدوءالمواقفالمعاملة الحسنة لدى الموظفين. لا يوجد خدمات قريبه من الموقعلا يوجد فرشات ومعجون اسنانلا يوجد سجادة للصلاةخدمة المطعم مغلق من بعد الساعة ١٢ ليلاً,neutral,HARD,1
“الفندق فاشل”. لاشئ. سحب جميع المبلغ كاش وانا حاجز عن طريق الفيزا وحاطيني بغرفه على يمينها غرفة يصبغونها وعلى يسترها ترميم يعني جالس بورشه ماهو فندق,negative,HARD,0
لذلك سكتُ والناس يتكلمون,neutral,LABR,1
“فندق سيئ”. موظف خدمه الاستقبال الاستاد مازن ومدير الفندق قمه في الاخلاق. موظف الاستقبال الفتره المسائيه سيئ جدا وتعامله معا العميل دون اي اهتمام ولا يبالي بالعميل  خرب علي المكيف  الساعه 6 الصباح يقول حول تنام من غير مكيف معا هذا الموظف لا انصح في السكن في الفندق,negative,HARD,0
"""مخيب للأمل. قدموا لي كابتشينو فرري. فرش الغرف """"الموكيت"""" مهترئ جدا وقديم ويكسوه شعر النساء""",negative,HARD,0
استثنائي. الفندق رائع جداً. صعوبة الوصول للفندق,positive,HARD,2
“يستحق التجربه”. فندق رائع بكل ما تعنيه الكلمه من معنى مفتوح جديد عام ٢٠١٥ قريب من كل شيء لديهم مطعم أكله لذيييييذ. لا شيء يذكر,positive,HARD,2
“أسوأ يوم مر علي في حياتي.”. ولا شي.. تعاسة الموظفين وأسلوبهم الدفء بالتعامل. الفندق محجوز بالكامل للجالية الهندية. الاصنصير مزحوم طول الوقت. الفندق بعد العشاء ايصير مرتع لمرتادي المراقص والبارات في الاعلى. أشكال وأنواع غريبة من الناس ومن مختلف الجنسيات. الفندق غير عائلي مطلقااااااااااا,negative,HARD,0
جيد. نعم.,neutral,HARD,1
“المروج روتانا التي اعجبتني”. احب ان يكون هناك مسابح مفتوحه ومغلقه. وجود البار قريب من شقق العوائل,positive,HARD,2
روايه روعه بكل المقاييس . ازاى الكاتب قدر يسحبك لعالم تانى و كانك بتتفرج على الروايه و بتعيشها و تندمج فكل تفاصيلها مش مجرد بتقرا و ازاى قدر يكشف كتيييير اوى من الفساد الموجود فالمجتمع من غير متاهات و كلام كتير كده مايتفهمش و اثر ده كله على حياة و نفسية الابطال و ازاى غياب القانون و دافع الانتقام ممكن يولد عنف و حقد مالوش اخر . مشكلتها استخدام الفاظ و مشاهد مالهاش لازمه و مالهاش اى تاثير على الاحداث اعتقد كان ممكن تبقى من غيرها افضل كتير .,neutral,LABR,1
“سئرجدا في السيرفس”. . النت مقابل مبلغ 75 درهم لليوم خدمة الغرف سيئة جدا طلبت الصيانة وانتظرت ٣ ساعات واتصلت فيهم اربع مرات ولم يأتي احد مع الوعودالأسانسير مشغول على طول تنتظر لمدة ربع الى نصف ساعة لصعود الغرفة وفي النهاية اكتشفت ان العمال تقوم باستخدام الأسانسير لعملهم ١٠ أسانسير تخدم العمال بدل الضيوف,negative,HARD,0
مخيب للأمل. اعجبني موقع الفندق فقط. البطانيات لها ريحه والغرفه ايضا,negative,HARD,0
رائع. قربة من جميع الخدمات مغاسل ملابس سوبرماركت متنوع حلاقين مطاعم بأنوعها موقع مميز قريب من مول الأمارات مسافة 300 متر تقريبآ والمترو لمن لايستطيع الذهاب بالتكاسي. السرير غير مريح مناشف التي تتغير لدورات المياة اكرمكم الله نظيفة ولاكن واضح عليها انها مستهلكة جدآ,neutral,HARD,1
ضعيف. . سكنت مدة يومين في اليوم الاول لم تتوفر شبكة الواي فاي والتكييف رديء وحدات سبليت قديمه والخدمة رديئة جدأ,negative,HARD,0
“فندق لايستحق السكن فية”. قريب من الحرم. مستوي النظافة سي جداالفرش قديم جدا غير صالح السكن الإنس,negative,HARD,0
ضعيف جداً. . رايحه في الغرف غلاء في الاكل,negative,HARD,0
“الإقامة ممتازة”. اعجبني ان الغرفة بها كل مستلزمات الراحة من الحمام وحوض الاستحمام والتقنية الموجودة والجهاز اللوحي.,positive,HARD,2
“اللحياني نواريه”. ماشاءالله كل شي جميل ورأيهبس مدخل الفقد على الشارع العام ضيق. بس مدخل الفندق,positive,HARD,2
“مساحة الغرفه كبيره ومميزه”. مساحة الغرفهحوض السباحهالشاطئ الخاص. عدم توفر الانترنت مجانا,neutral,HARD,1
“فاشل”. . الواي بفلوي,negative,HARD,0
استثنائي. الجناح كان كبير و مميز. مدخل و مخرج المواقف سيئ جداً جداً,positive,HARD,2
"""“لا يرقى الى مستوى اسمه”. قرب المكان لكن تقطع شارع للحرم. اذا سمعت اسم مريديان تسكن يدون ما تسال ، هذا الفندق لا يصل الى نصف مرديان في الأماكن الاخرى ، ٣ نجوم حده فقط""",negative,HARD,0
جيد. . لا يتم تنظيف الحمامات بشكل يوميلا يتم تغير لحف السرير إلا اذا قمت بطلب التغير,neutral,HARD,1
“لاباس”. لاشي. حشرات في دورة المياه,negative,HARD,0
استثنائي. . المفروض تكون هناك غرف للمدخنين,positive,HARD,2
ضعيف. الإفطار. الفندق تعبان  من ناحيت  النضافه معطاي  أكثر  عن مستواها,negative,HARD,0
“جيد جدا”. الاستقبال الرائع من الوظف المحترم السيد جبريل موظف اكثر من محترم ويعرف كيف يكسب الزبائن ويرضيهم ويحول غضبهم الى رضا شكرا سيد جبريل ❤️.,positive,HARD,2
من أفضل وأمتع الكتب التي قرأتها بغض النظر عن اختلافي مع بعض الأراء وأعتقد أنه لو كان قد قدر له أن يعيش ويخرج من السجن ويناقش الناس في أفكاره لكان تراجع عن الكثير منها كما تراجع أخوه محمد قطب الذي تخلى عن فكرة التكفير العام للمسلمين لأنه كتب هذا الكتاب في السجن في ظل تمكين الدوله للشيوعيين وبعدها عن الإسلام ومظاهره واتجاهها المادي البحت والذي يشابه الصوره التي رأهافي امريكا لمجتمع جاهلي غير مسلم وأعتقد انه لو كان بيننا الأن لعدل كثير من أفكاره أراءه بالكتاب ولكان أنسب لواقعنا المعاصر رحمه الله وغفر له ونفعنا بعلمه ورزقنا الطريق الصحيح,positive,LABR,2
استثنائي. كل شي أعجبني فيه وأشكرك كل العاملين فيه من اكبر واحد الى اصغر واحد وأخص بالشكر اخوي تركي العتيبي ع كل شي سواه من حسن تعامل وتقديم الضيافة وانصح الكل بالسكن فيه وانا شاء الله بتدعون لي .فندق يستاهل ١٠ نجوم. اني طلعت منه ولكن لي عوده ان شاء الله,positive,HARD,2
جيد. . مواقف السيارة,neutral,HARD,1
“اقامة جميلة”. مكان نضيف وجميل وبه وجبت افطار جميلة. اختلاف السعر في بوكينج والفندق نفسة اطلب توضيح السعر اكثر,positive,HARD,2
"""“الموقع والمرافق”. الموقع. التاخر في اجراءات الدخول، كل نزيل ينتظر نصف ساعة عند موظف الاستقبال""",positive,HARD,2
استثنائي. حسن تعامل طاقم العمل وحرصهم. ازدحام بوفيه الافطار,positive,HARD,2
“جيد جدا”. بشكل عام شقق فندقيه مناسبه للجميع.,neutral,HARD,1
استثنائي. Very nice hotel.,positive,HARD,2
مخيب للأمل. المكان حلووووو. الصراحه غالي والروم سيرفس مب شي,negative,HARD,0
“لايوجد”. لاشئ أعجبني يتطلب تحسين الوضع. النظافة والخدمة سيئه,negative,HARD,0
“تجربه جداً ممتازه”. شكرا the h.,positive,HARD,2
"""“آخر اهتمامهم راحة الزبون”. نظافة مقبولة، الموقع كذلك مقبول، مسحة الشقة مناسبة.. خدمة الغرف مزعجة للزبون ، العاملين آخر اهتمامهم راحة الزبون. ويطلبون مبالغ اضافية غير المعلنة في موقع بوكينج بعنوان ضرائب ونحو ذلك تزيد عن ٢٠٪من السعر المعلن""",negative,HARD,0
“جدآ رائع ومميز”. جدآ رائع ومميز  وهادي ونظيف وموقعه مميز وطلاله جميله. لا شئ,positive,HARD,2
"""“خدمات غير متوفره”. موقع الفندق جيد. خدمات الفندق غير متوفره ، مثال على عدم توافر موقف السياره ، علما ان في موقع البوكينج قد ذكر ان مواقف السياره متوفره ، فيثيب نفس الحين اتصلت بمدير الناوب للفندق وكان أسلوبه غير ملائم للتحدث مع الضيوف ، رد علي بكل وقاحه انا هذا ما مشكلتي""",negative,HARD,0
“بالرغم من وجود بعض الملاحظات لكن الفندق هو اختياري الاول في الزيارة القادمة”. النظافة و طاقم العمل بشوش جداً و الغرف جديدة و جميلة التصميم. ازعاج الصيانة و البناء المجاورة و مواقف السيارات القريبة غير كافية و ليست مؤمنة و المواقف الاخرى بعيدة نوع ما ان كنت تحمل معك اغراض.,neutral,HARD,1
“ممتاز”. النضافة والموقع. ارتفاع سعر الغرف,neutral,HARD,1
ضعيف. الموقع فقط. الخدمه الفرش النظافه,negative,HARD,0
